mkoa,wilaya,shule,type,sex
Ruvuma,Tunduru,MGOMBA,ward,mixture
Ruvuma,Tunduru,MTUTURA,ward,mixture
Ruvuma,Tunduru,MUHUWESI,ward,mixture
Ruvuma,Tunduru,NAKAPANYA,ward,mixture
Ruvuma,Tunduru,NALASI,ward,mixture
Ruvuma,Tunduru,NAMASAKATA,ward,mixture
Ruvuma,Tunduru,NAMPUNGU,ward,mixture
Ruvuma,Tunduru,NAMWINYU,ward,mixture
Ruvuma,Tunduru,NANDEMBO,ward,mixture
Ruvuma,Tunduru,SEMENI,ward,mixture
Ruvuma,Tunduru,TUNDURU,ward,mixture
Shinyanga,Kahama,ABDULRAHIM BUSOKA,ward,mixture
Shinyanga,Kahama,BUGISHA,ward,mixture
Shinyanga,Kahama,BUKAMBA,ward,mixture
Shinyanga,Kahama,ISAGEHE,ward,mixture
Shinyanga,Kahama,ISUNUKA,ward,mixture
Shinyanga,Kahama,KINAGA,ward,mixture
Shinyanga,Kahama,KISHIMBA,ward,mixture
Shinyanga,Kahama,KITWANA,ward,mixture
Shinyanga,Kahama,MPERA,ward,mixture
Shinyanga,Kahama,MWENDAKULIMA,ward,mixture
Shinyanga,Kahama,NGOGWA,ward,mixture
Shinyanga,Kahama,NYANDEKWA,ward,mixture
Shinyanga,Kahama,NYASHIMBI,ward,mixture
Shinyanga,Kahama,NYASUBI,ward,mixture
Shinyanga,Kahama,NYIHOGO,ward,mixture
Shinyanga,Kahama,SEEKE,ward,mixture
Shinyanga,Kishapu,BUBIKI,ward,mixture
Shinyanga,Kishapu,BULEKELA,ward,mixture
Shinyanga,Kishapu,BUNAMBIYU,ward,mixture
Shinyanga,Kishapu,BUSIYA,ward,mixture
Shinyanga,Kishapu,IDUKILO,ward,mixture
Shinyanga,Kishapu,IGAGA,ward,mixture
Shinyanga,Kishapu,KILOLELI,ward,mixture
Shinyanga,Kishapu,KISHAPU,ward,mixture
Shinyanga,Kishapu,MAGANZO,ward,mixture
Shinyanga,Kishapu,MANGU,ward,mixture
Shinyanga,Kishapu,MIPA,ward,mixture
Shinyanga,Kishapu,MWADUI TECH,technical,mixture
Shinyanga,Kishapu,MWAKIPOYA,ward,mixture
Shinyanga,Kishapu,MWAMADULU,ward,mixture
Shinyanga,Kishapu,MWAMALASA,ward,mixture
Shinyanga,Kishapu,MWAMASHELE,ward,mixture
Shinyanga,Kishapu,MWATAGA,ward,mixture
Shinyanga,Kishapu,MWIGUMBI,ward,mixture
Shinyanga,Kishapu,NGOFILA,ward,mixture
Shinyanga,Kishapu,SHINYANGA,ward,mixture
Shinyanga,Kishapu,SOMAGEDI,ward,mixture
Shinyanga,Kishapu,SONGWA,ward,mixture
Shinyanga,Kishapu,TALAGA,ward,mixture
Shinyanga,Kishapu,UCHUNGA,ward,mixture
Shinyanga,Kishapu,UKENYENGE,ward,mixture
Shinyanga,Kishapu,WISHITELEJA,ward,mixture
Shinyanga,Kishapu,BALOHA,ward,mixture
Shinyanga,Kishapu,BUGARAMA,ward,mixture
Shinyanga,Kishapu,BULIGE,ward,mixture
Shinyanga,Kishapu,BULYANHULU,ward,mixture
Shinyanga,Kishapu,BUSANGI,ward,mixture
Shinyanga,Kishapu,ISAKA,ward,mixture
Shinyanga,Kishapu,JANA,ward,mixture
Shinyanga,Kishapu,LUNGUYA,ward,mixture
Shinyanga,Kishapu,MWALUGULU,ward,mixture
Shinyanga,Kishapu,MWAMANDI,ward,mixture
Shinyanga,Kishapu,MWL NYERERE,ward,mixture
Shinyanga,Kishapu,NGAYA,ward,mixture
Shinyanga,Kishapu,NTOBO,ward,mixture
Shinyanga,Kishapu,NYIKOBOKO,ward,mixture
Shinyanga,Kishapu,SEGESE,ward,mixture
Shinyanga,Shinyanga,DIDIA,ward,mixture
Shinyanga,Shinyanga,GEMBE,ward,mixture
Shinyanga,Shinyanga,IHUGI,ward,mixture
Shinyanga,Shinyanga,ILOLA,ward,mixture
Shinyanga,Shinyanga,IMESELA,ward,mixture
Shinyanga,Shinyanga,ISELA,ward,mixture
Shinyanga,Shinyanga,ISELAMAGAZI,ward,mixture
Shinyanga,Shinyanga,ITWANGI,ward,mixture
Shinyanga,Shinyanga,KASELYA,ward,mixture
Shinyanga,Shinyanga,KITULI,ward,mixture
Shinyanga,Shinyanga,LYABUKANDE,ward,mixture
Shinyanga,Shinyanga,LYABUSALU,ward,mixture
Shinyanga,Shinyanga,MASENGWA,ward,mixture
Shinyanga,Shinyanga,MISHEPO,ward,mixture
Shinyanga,Shinyanga,MWALUKWA,ward,mixture
Shinyanga,Shinyanga,MWANTINI,ward,mixture
Shinyanga,Shinyanga,NGWAKITOLYO,ward,mixture
Shinyanga,Shinyanga,PANDAGICHIZA,ward,mixture
Shinyanga,Shinyanga,SALAWE,ward,mixture
Shinyanga,Shinyanga,SAMUYE,ward,mixture
Shinyanga,Shinyanga,SHINGITA,ward,mixture
Shinyanga,Shinyanga,SOLWA,ward,mixture
Shinyanga,Shinyanga,TINDE,ward,mixture
Shinyanga,Shinyanga,TINDE GIRLS,special,female
Shinyanga,Shinyanga,USANDA,ward,mixture
Shinyanga,Shinyanga,USULE,ward,mixture
Shinyanga,Shinyanga,ZUNZULI,ward,mixture
Shinyanga,Shinyanga cbd,BUSULWA,ward,mixture
Shinyanga,Shinyanga cbd,CHAMAGUHA,ward,mixture
Shinyanga,Shinyanga cbd,IBINZAMATA,ward,mixture
Shinyanga,Shinyanga cbd,KIZUMBI,ward,mixture
Shinyanga,Shinyanga cbd,KOLANDOTO,ward,mixture
Shinyanga,Shinyanga cbd,MASEKELO,ward,mixture
Shinyanga,Shinyanga cbd,MAZINGE,ward,mixture
Shinyanga,Shinyanga cbd,MWAMALILI,ward,mixture
Shinyanga,Shinyanga cbd,MWASELE,ward,mixture
Shinyanga,Shinyanga cbd,MWAWAZA,ward,mixture
Shinyanga,Shinyanga cbd,NDALA,ward,mixture
Shinyanga,Shinyanga cbd,NGOKOLO,ward,mixture
Shinyanga,Shinyanga cbd,OLD SHINYANGA,ward,mixture
Shinyanga,Shinyanga cbd,RAJANI,ward,mixture
Shinyanga,Shinyanga cbd,TOWN,ward,mixture
Shinyanga,Shinyanga cbd,UHURU,ward,mixture
Shinyanga,Shinyanga cbd,UZOGORE,ward,mixture
Shinyanga,Ushetu,BULUNGWA,ward,mixture
Shinyanga,Ushetu,CHAMBO,ward,mixture
Shinyanga,Ushetu,CHONA,ward,mixture
Shinyanga,Ushetu,DAKAMA,ward,mixture
Shinyanga,Ushetu,IDAHINA,ward,mixture
Shinyanga,Ushetu,IGUNDA,ward,mixture
Shinyanga,Ushetu,IGWAMANONI,ward,mixture
Shinyanga,Ushetu,KINAMAPULA,ward,mixture
Shinyanga,Ushetu,KISUKE,ward,mixture
Shinyanga,Ushetu,MPUNZE,ward,mixture
Shinyanga,Ushetu,MWELI,ward,mixture
Shinyanga,Ushetu,NYANKENDE,ward,mixture
Shinyanga,Ushetu,SABASABINI,ward,mixture
Shinyanga,Ushetu,UKUNE,ward,mixture
Shinyanga,Ushetu,ULEWE,ward,mixture
Shinyanga,Ushetu,ULOWA,ward,mixture
Shinyanga,Ushetu,USHETU,ward,mixture
Shinyanga,Ushetu,UYOGO,ward,mixture
Simiyu,Bariadi,BANEMHI,ward,mixture
Simiyu,Bariadi,BYUNA,ward,mixture
Simiyu,Bariadi,DUTWA,ward,mixture
Simiyu,Bariadi,GAMBOSI,ward,mixture
Simiyu,Bariadi,GASUMA,ward,mixture
Simiyu,Bariadi,GEGEDI,ward,mixture
Simiyu,Bariadi,IBULYU,ward,mixture
Simiyu,Bariadi,IGAGANULWA,ward,mixture
Simiyu,Bariadi,IKINABUSHU,ward,mixture
Simiyu,Bariadi,IKUNGULYABASHASHI,ward,mixture
Simiyu,Bariadi,ITUBUKILO,ward,mixture
Simiyu,Bariadi,KASOLI,ward,mixture
Simiyu,Bariadi,KILABELA,ward,mixture
Simiyu,Bariadi,MISWAKI,ward,mixture
Simiyu,Bariadi,MWADOBANA,ward,mixture
Simiyu,Bariadi,MWAMLAPA,ward,mixture
Simiyu,Bariadi,MWANTIMBA,ward,mixture
Simiyu,Bariadi,NKINDWABIYE,ward,mixture
Simiyu,Bariadi,NKOLOLO,ward,mixture
Simiyu,Bariadi,NYASOSI,ward,mixture
Simiyu,Bariadi,NYAWA,ward,mixture
Simiyu,Bariadi,SAKWE,ward,mixture
Simiyu,Bariadi,SAPIWI,ward,mixture
Simiyu,Bariadi,BARIADI,ward,mixture
Simiyu,Bariadi,BIASHARA BARIADI,ward,mixture
Simiyu,Bariadi,CHENGE,ward,mixture
Simiyu,Bariadi,GIRIKU,ward,mixture
Simiyu,Bariadi,GUDUWI,ward,mixture
Simiyu,Bariadi,KIDINDA,ward,mixture
Simiyu,Bariadi,MAHAHA,ward,mixture
Simiyu,Bariadi,MBITI,ward,mixture
Simiyu,Bariadi,NGWANGWALI,ward,mixture
Simiyu,Bariadi,NTUZU,ward,mixture
Simiyu,Bariadi,NYAKABINDI,ward,mixture
Simiyu,Bariadi,OLD MASWA,ward,mixture
Simiyu,Bariadi,SIMIYU,ward,mixture
Simiyu,Bariadi,SOMANDA,ward,mixture
Simiyu,Busega,ANTHONY MTAKA,ward,mixture
Simiyu,Busega,BADUGU,ward,mixture
Simiyu,Busega,DR CHEGENI,ward,mixture
Simiyu,Busega,IGALUKILO,ward,mixture
Simiyu,Busega,KABITA,ward,mixture
Simiyu,Busega,KALEMELA,ward,mixture
Simiyu,Busega,KIJELESHI,ward,mixture
Simiyu,Busega,KISHAMAPANDA,ward,mixture
Simiyu,Busega,LAMADI,ward,mixture
Simiyu,Busega,MALILI,ward,mixture
Simiyu,Busega,MASANZA,ward,mixture
Simiyu,Busega,MKULA,ward,mixture
Simiyu,Busega,MWAMAGIGISI,ward,mixture
Simiyu,Busega,MWASAMBA,ward,mixture
Simiyu,Busega,NASSA,ward,mixture
Simiyu,Busega,NGASAMO,ward,mixture
Simiyu,Busega,NYALUHANDE,ward,mixture
Simiyu,Busega,NYANGWE,ward,mixture
Simiyu,Busega,SHIGALA,ward,mixture
Simiyu,Busega,SOGESCA,ward,mixture
Simiyu,Itilima,BUDALABUJIGA,ward,mixture
Simiyu,Itilima,BUKINGWAMINZI,ward,mixture
Simiyu,Itilima,BUMERA,ward,mixture
Simiyu,Itilima,BUNAMHALA MB,ward,mixture
Simiyu,Itilima,CHINAMILI,ward,mixture
Simiyu,Itilima,HABIYA,ward,mixture
Simiyu,Itilima,IDOSELO,ward,mixture
Simiyu,Itilima,IKINDILO,ward,mixture
Simiyu,Itilima,IKUNGULIPU,ward,mixture
Simiyu,Itilima,INALO,ward,mixture
Simiyu,Itilima,ITILIMA,ward,mixture
Simiyu,Itilima,KABALE BARIADI,ward,mixture
Simiyu,Itilima,KANADI,ward,mixture
Simiyu,Itilima,KINANGWELI,ward,mixture
Simiyu,Itilima,LAGANGABILILI,ward,mixture
Simiyu,Itilima,LAINI,ward,mixture
Simiyu,Itilima,LUNGWA,ward,mixture
Simiyu,Itilima,MADILANA,ward,mixture
Simiyu,Itilima,MAHEMBE,ward,mixture
Simiyu,Itilima,MHUNZE,ward,mixture
Simiyu,Itilima,MWAKILANGI,ward,mixture
Simiyu,Itilima,MWALUSHU,ward,mixture
Simiyu,Itilima,MWAMTANI,ward,mixture
Simiyu,Itilima,MWASWALE,ward,mixture
Simiyu,Itilima,NDOLELEJI,ward,mixture
Simiyu,Itilima,NKOMA,ward,mixture
Simiyu,Itilima,SAGATA,ward,mixture
Simiyu,Itilima,SHISHANI,ward,mixture
Simiyu,Itilima,SUNZULA,ward,mixture
Simiyu,Maswa,BADI,ward,mixture
Simiyu,Maswa,BINZA,ward,mixture
Simiyu,Maswa,BUCHAMBI,ward,mixture
Simiyu,Maswa,BUDEKWA,ward,mixture
Simiyu,Maswa,BUSHASHI,ward,mixture
Simiyu,Maswa,IPILILO,ward,mixture
Simiyu,Maswa,ISANGA,ward,mixture
Simiyu,Maswa,ITULE,ward,mixture
Simiyu,Maswa,JIJA,ward,mixture
Simiyu,Maswa,KADOTO,ward,mixture
Simiyu,Maswa,KINAMWIGULU,ward,mixture
Simiyu,Maswa,KULIMI,ward,mixture
Simiyu,Maswa,MAJEBELE,ward,mixture
Simiyu,Maswa,MALAMPAKA,ward,mixture
Simiyu,Maswa,MASELA,ward,mixture
Simiyu,Maswa,MASUMBA,ward,mixture
Simiyu,Maswa,MASWA,ward,mixture
Simiyu,Maswa,MATABA,ward,mixture
Simiyu,Maswa,MWABAYANDA,ward,mixture
Simiyu,Maswa,MWAGALA,ward,mixture
Simiyu,Maswa,MWAKALEKA,ward,mixture
Simiyu,Maswa,MWAMANENGE,ward,mixture
Simiyu,Maswa,MWANDETE,ward,mixture
Simiyu,Maswa,MWASAYI,ward,mixture
Simiyu,Maswa,NGHUMBU,ward,mixture
Simiyu,Maswa,NGULIGULI,ward,mixture
Simiyu,Maswa,NGWIGWA,ward,mixture
Simiyu,Maswa,NYABUBINZA,ward,mixture
Simiyu,Maswa,NYALIKUNGU,ward,mixture
Simiyu,Maswa,SALAGE,ward,mixture
Simiyu,Maswa,SANGAMWALUGESHA,ward,mixture
Simiyu,Maswa,SENANI,ward,mixture
Simiyu,Maswa,SENGWA,ward,mixture
Simiyu,Maswa,SHISHIYU,ward,mixture
Simiyu,Maswa,SUKUMA,ward,mixture
Simiyu,Maswa,ZEBEYA,ward,mixture
Simiyu,Meatu,BUKUNDI,ward,mixture
Simiyu,Meatu,IMALASEKO,ward,mixture
Simiyu,Meatu,ITINJE,ward,mixture
Simiyu,Meatu,KIMALI,ward,mixture
Simiyu,Meatu,KISESA,ward,mixture
Simiyu,Meatu,LINGEKA,ward,mixture
Simiyu,Meatu,LUBIGA,ward,mixture
Simiyu,Meatu,LYUSA,ward,mixture
Simiyu,Meatu,MAKAO,ward,mixture
Simiyu,Meatu,MEATU,ward,mixture
Simiyu,Meatu,MWABUMA,ward,mixture
Simiyu,Meatu,MWABUSALU,ward,mixture
Simiyu,Meatu,MWAKALUBA,ward,mixture
Simiyu,Meatu,MWAMALOLE,ward,mixture
Simiyu,Meatu,MWAMANONGU,ward,mixture
Simiyu,Meatu,MWAMISHALI,ward,mixture
Simiyu,Meatu,MWANDOYA,ward,mixture
Simiyu,Meatu,MWANJOLO,ward,mixture
Simiyu,Meatu,MWAUKOLI,ward,mixture
Simiyu,Meatu,NGHOBOKO,ward,mixture
Simiyu,Meatu,NYALANJA,ward,mixture
Simiyu,Meatu,PAJI,ward,mixture
Simiyu,Meatu,SAKASAKA,ward,mixture
Singida,Ikungi,DADU,ward,mixture
Singida,Ikungi,DR ALLY M SHEIN,ward,mixture
Singida,Ikungi,IGHOMBWE,ward,mixture
Singida,Ikungi,IGLANSONI,ward,mixture
Singida,Ikungi,IKUNGI,ward,mixture
Singida,Ikungi,IRISYA,ward,mixture
Singida,Ikungi,ISEKE MUUNGANO,ward,mixture
Singida,Ikungi,ISSUNA,ward,mixture
Singida,Ikungi,LIGHWA,ward,mixture
Singida,Ikungi,MAKIUNGU,ward,mixture
Singida,Ikungi,MANGONYI SHANTA,ward,mixture
Singida,Ikungi,MASINDA DAY,ward,mixture
Singida,Ikungi,MIANDI,ward,mixture
Singida,Ikungi,MINYUGHE,ward,mixture
Singida,Ikungi,MKIWA,ward,mixture
Singida,Ikungi,MKUNGUAKIHENDO,ward,mixture
Singida,Ikungi,MSUNGUA,ward,mixture
Singida,Ikungi,MTUNDURU,ward,mixture
Singida,Ikungi,MUHINTIRI,ward,mixture
Singida,Ikungi,MUNGAA,ward,mixture
Singida,Ikungi,MUNKINYA,ward,mixture
Singida,Ikungi,MWARU,ward,mixture
Singida,Ikungi,MWAU,ward,mixture
Singida,Ikungi,NTUNTU,ward,mixture
Singida,Ikungi,PUMA,ward,mixture
Singida,Ikungi,SEPUKA,ward,mixture
Singida,Ikungi,SIUYU,ward,mixture
Singida,Ikungi,UNYAHATI,ward,mixture
Singida,Ikungi,UTAHO,ward,mixture
Singida,Ikungi,WEMBERE,ward,mixture
Singida,Iramba,KASELYA,ward,mixture
Singida,Iramba,KIDARU,ward,mixture
Singida,Iramba,KINAMBEU,ward,mixture
Singida,Iramba,KINAMPANDA,ward,mixture
Singida,Iramba,KISANA,ward,mixture
Singida,Iramba,KISIRIRI,ward,mixture
Singida,Iramba,KIZAGA,ward,mixture
Singida,Iramba,KYENGEGE,ward,mixture
Singida,Iramba,LULUMBA,ward,mixture
Singida,Iramba,MBELEKESE,ward,mixture
Singida,Iramba,MGONGO,ward,mixture
Singida,Iramba,MTEKENTE,ward,mixture
Singida,Iramba,MTOA,ward,mixture
Singida,Iramba,MUKULU,ward,mixture
Singida,Iramba,NDAGO,ward,mixture
Singida,Iramba,NEW KIOMBOI,ward,mixture
Singida,Iramba,NTWIKE,ward,mixture
Singida,Iramba,SHELUI,ward,mixture
Singida,Iramba,TULYA,ward,mixture
Singida,Iramba,TUMAINI,special,female
Singida,Iramba,URUGHU,ward,mixture
Singida,Iramba,USHORA,ward,mixture
Singida,Iramba,HANDU,ward,mixture
Singida,Iramba,IDODYANDOLE,ward,mixture
Singida,Iramba,IPAMUDA,ward,mixture
Singida,Iramba,ITIGI,ward,mixture
Singida,Iramba,KALEKWA,ward,mixture
Singida,Iramba,KAMENYANGA,ward,mixture
Singida,Iramba,KIMADOI,ward,mixture
Singida,Iramba,MGANDU,ward,mixture
Singida,Iramba,MITUNDU,ward,mixture
Singida,Iramba,RUNGWA,ward,mixture
Singida,Iramba,SANJARANDA,ward,mixture
Singida,Manyoni,CHIKUYU,ward,mixture
Singida,Manyoni,HEKA,ward,mixture
Singida,Manyoni,ISSEKE,ward,mixture
Singida,Manyoni,KILIMATINDE,ward,mixture
Singida,Manyoni,KINANGALI,ward,mixture
Singida,Manyoni,KINTINKU,ward,mixture
Singida,Manyoni,KIZIGO,ward,mixture
Singida,Manyoni,MAKANDA,ward,mixture
Singida,Manyoni,MAKURU,ward,mixture
Singida,Manyoni,MANYONI,ward,mixture
Singida,Manyoni,MLEWA,ward,mixture
Singida,Manyoni,MWANZI,ward,mixture
Singida,Manyoni,NGAITI,ward,mixture
Singida,Manyoni,NKONKO,ward,mixture
Singida,Manyoni,SANZA,ward,mixture
Singida,Manyoni,SASAJILA,ward,mixture
Singida,Mkalama,CHEMCHEM,ward,mixture
Singida,Mkalama,GRACE MESAKI,ward,mixture
Singida,Mkalama,GUMANGA,ward,mixture
Singida,Mkalama,GUNDA,ward,mixture
Singida,Mkalama,IBAGA,ward,mixture
Singida,Mkalama,IGUGUNO,ward,mixture
Singida,Mkalama,ISANZU,ward,mixture
Singida,Mkalama,JORMA,ward,mixture
Singida,Mkalama,KIKHONDA,ward,mixture
Singida,Mkalama,KINAMPUNDU,ward,mixture
Singida,Mkalama,KINYANGIRI,ward,mixture
Singida,Mkalama,MALAJA,ward,mixture
Singida,Mkalama,MIGANGA,ward,mixture
Singida,Mkalama,MWANGEZA,ward,mixture
Singida,Mkalama,NDUGUTI,ward,mixture
Singida,Mkalama,NKINTO,ward,mixture
Singida,Mkalama,SELENGE,ward,mixture
Singida,Mkalama,SETH BENJAMIN,ward,mixture
Singida,Mkalama,TUMULI,ward,mixture
Singida,Singida,IKHANODA,ward,mixture
Singida,Singida,ILONGERO,ward,mixture
Singida,Singida,ITAJA,ward,mixture
Singida,Singida,KIJOTA,ward,mixture
Singida,Singida,KINYETO,ward,mixture
Singida,Singida,MADASENGA,ward,mixture
Singida,Singida,MAGHOJOA,ward,mixture
Singida,Singida,MAKURO,ward,mixture
Singida,Singida,MATUMBO,ward,mixture
Singida,Singida,MERYA,ward,mixture
Singida,Singida,MIKIWU,ward,mixture
Singida,Singida,MISINKO,ward,mixture
Singida,Singida,MRAMA,ward,mixture
Singida,Singida,MSISI,ward,mixture
Singida,Singida,MTINKO,ward,mixture
Singida,Singida,MUDIDA,ward,mixture
Singida,Singida,MUGHAMO,ward,mixture
Singida,Singida,MUGHUNGA,ward,mixture
Singida,Singida,MWANAMWEMA,ward,mixture
Singida,Singida,MWASAUYA,ward,mixture
Singida,Singida,NGIMU,ward,mixture
Singida,Singida,NTONGE,ward,mixture
Singida,Singida,NYERI,ward,mixture
Singida,Singida,POHAMA,ward,mixture
Singida,Singida,SINGITU,ward,mixture
Singida,Singida,UGHANDI,ward,mixture
Singida,Singida cbd,DR SALMIN AMOUR,ward,mixture
Singida,Singida cbd,IPEMBE,ward,mixture
Singida,Singida cbd,KIMPUNGUA,ward,mixture
Singida,Singida cbd,KINDAI,ward,mixture
Singida,Singida cbd,MANDEWA,ward,mixture
Singida,Singida cbd,MITUNDURUNI,ward,mixture
Singida,Singida cbd,MTAMAA,ward,mixture
Singida,Singida cbd,MTIPA,ward,mixture
Singida,Singida cbd,MUFUMBU,ward,mixture
Singida,Singida cbd,MUGHANGA,ward,mixture
Singida,Singida cbd,MUNGUMAJI,ward,mixture
Singida,Singida cbd,MWANKOKO,ward,mixture
Singida,Singida cbd,MWENGE,ward,mixture
Singida,Singida cbd,SENGE,ward,mixture
Singida,Singida cbd,UNYAMBWA,ward,mixture
Singida,Singida cbd,UNYAMIKUMBI,ward,mixture
Singida,Singida cbd,UNYIANGA,ward,mixture
Singida,Singida cbd,UTEMINI,ward,mixture
Songwe,Ileje,BUPIGU,ward,mixture
Songwe,Ileje,IBABA,ward,mixture
Songwe,Ileje,IKINGA,ward,mixture
Songwe,Ileje,ILEJE,ward,mixture
Songwe,Ileje,ITALE,ward,mixture
Songwe,Ileje,ITUMBA,ward,mixture
Songwe,Ileje,KAFULE,ward,mixture
Songwe,Ileje,KAKOMA,ward,mixture
Songwe,Ileje,LUBANDA,ward,mixture
Songwe,Ileje,LUSWISI,ward,mixture
Songwe,Ileje,MBEBE,ward,mixture
Songwe,Ileje,MLALE,ward,mixture
Songwe,Ileje,MSOMBA,ward,mixture
Songwe,Ileje,NAKALULU,ward,mixture
Songwe,Ileje,NDOLA,ward,mixture
Songwe,Ileje,NGULILO,ward,mixture
Songwe,Ileje,NGULUGULU,ward,mixture
Songwe,Ileje,SANGE,ward,mixture
Songwe,Ileje,STIVEN KIBONA,ward,mixture
Songwe,Mbozi,BARA,ward,mixture
Songwe,Mbozi,HALUNGU,ward,mixture
Songwe,Mbozi,HAMPANGALA,ward,mixture
Songwe,Mbozi,HEZYA,ward,mixture
Songwe,Mbozi,IDIMI,ward,mixture
Songwe,Mbozi,IGAMBA,ward,mixture
Songwe,Mbozi,IGANDUKA,ward,mixture
Songwe,Mbozi,IGANYA,ward,mixture
Songwe,Mbozi,IHANDA,ward,mixture
Songwe,Mbozi,ILOLO,ward,mixture
Songwe,Mbozi,INSANI,ward,mixture
Songwe,Mbozi,IPUNGA,ward,mixture
Songwe,Mbozi,ISALALO,ward,mixture
Songwe,Mbozi,ISANDULA,ward,mixture
Songwe,Mbozi,ISANGU,ward,mixture
Songwe,Mbozi,ITAKA,ward,mixture
Songwe,Mbozi,ITEPULA,ward,mixture
Songwe,Mbozi,ITUMPI,ward,mixture
Songwe,Mbozi,KILIMAMPIMBI,ward,mixture
Songwe,Mbozi,LUMBILA,ward,mixture
Songwe,Mbozi,LWATI,ward,mixture
Songwe,Mbozi,MLANGALI,ward,mixture
Songwe,Mbozi,MLOWO,ward,mixture
Songwe,Mbozi,MSANGAWALE,ward,mixture
Songwe,Mbozi,MSANKWI,ward,mixture
Songwe,Mbozi,MSENSE,ward,mixture
Songwe,Mbozi,MSIA,ward,mixture
Songwe,Mbozi,MYOVIZI,ward,mixture
Songwe,Mbozi,NALYELYE,ward,mixture
Songwe,Mbozi,NAMBINZO,ward,mixture
Songwe,Mbozi,NANSWILU,ward,mixture
Songwe,Mbozi,NDUGU,ward,mixture
Songwe,Mbozi,NKANGA,ward,mixture
Songwe,Mbozi,NYIMBILI,ward,mixture
Songwe,Mbozi,NZOVU,ward,mixture
Songwe,Mbozi,SHAJI,ward,mixture
Songwe,Mbozi,SHIKULA,ward,mixture
Songwe,Mbozi,SHIWINGA,ward,mixture
Songwe,Mbozi,SIMBEGA,ward,mixture
Songwe,Mbozi,VWAWA,ward,mixture
Songwe,Momba,CHIKANAMLILO,ward,mixture
Songwe,Momba,CHILULUMO,ward,mixture
Songwe,Momba,CHITETE,ward,mixture
Songwe,Momba,IVUNA,ward,mixture
Songwe,Momba,KAPELE,ward,mixture
Songwe,Momba,MKULWE,ward,mixture
Songwe,Momba,MOMBA,ward,mixture
Songwe,Momba,MSANGANO,ward,mixture
Songwe,Momba,NKANGAMO,ward,mixture
Songwe,Momba,NZOKA,ward,mixture
Songwe,Momba,UWANDA,ward,mixture
Songwe,Songwe,GALULA,ward,mixture
Songwe,Songwe,IFWENKENYA,ward,mixture
Songwe,Songwe,KANGA,ward,mixture
Songwe,Songwe,KAPALALA,ward,mixture
Songwe,Songwe,MAWENI,ward,mixture
Songwe,Songwe,MWAGALACHUNYA,ward,mixture
Songwe,Songwe,NAMKUKWE,ward,mixture
Songwe,Songwe,SAZA,ward,mixture
Songwe,Songwe,TOTOWE,ward,mixture
Songwe,Songwe,CHAPWA,ward,mixture
Songwe,Songwe,J M KIKWETE,ward,mixture
Songwe,Songwe,KATETE,ward,mixture
Songwe,Songwe,MPAKANI,ward,mixture
Songwe,Songwe,MPEMBA,ward,mixture
Songwe,Songwe,MUUNGANO1,ward,mixture
Songwe,Songwe,MWAKAKATI,ward,mixture
Songwe,Songwe,MWL J K NYERERE,ward,mixture
Songwe,Songwe,NAMOLE,ward,mixture
Tabora,Igunga,BUKOKO,ward,mixture
Tabora,Igunga,CHOMA,ward,mixture
Tabora,Igunga,HANIHANI,ward,mixture
Tabora,Igunga,ICHAMA,ward,mixture
Tabora,Igunga,IGOWEKO,ward,mixture
Tabora,Igunga,IGUNGA,ward,mixture
Tabora,Igunga,IGURUBI,ward,mixture
Tabora,Igunga,ISAKAMALIWA,ward,mixture
Tabora,Igunga,ITUMBA,ward,mixture
Tabora,Igunga,ITUNDURU,ward,mixture
Tabora,Igunga,KININGINILA,ward,mixture
Tabora,Igunga,KINUNGU,ward,mixture
Tabora,Igunga,MBUTU,ward,mixture
Tabora,Igunga,MISANA NTOBO,ward,mixture
Tabora,Igunga,MWAKIPANGA NYANDEKWA,ward,mixture
Tabora,Igunga,MWAMASHIGA,ward,mixture
Tabora,Igunga,MWAMASHIMBA,ward,mixture
Tabora,Igunga,MWANZUGI,ward,mixture
Tabora,Igunga,MWASHIKU,ward,mixture
Tabora,Igunga,MWAYUNGE,ward,mixture
Tabora,Igunga,MWISI,ward,mixture
Tabora,Igunga,NANGA,ward,mixture
Tabora,Igunga,NDEMBEZI,ward,mixture
Tabora,Igunga,NGULUMWA,ward,mixture
Tabora,Igunga,NGUVUMOJA,ward,mixture
Tabora,Igunga,NKINGA,ward,mixture
Tabora,Igunga,SIMBO,ward,mixture
Tabora,Igunga,SUNGWIZI,ward,mixture
Tabora,Igunga,ZIBA,ward,mixture
Tabora,Kaliua,IGAGALA,ward,mixture
Tabora,Kaliua,IGWISI,ward,mixture
Tabora,Kaliua,ILEGE,ward,mixture
Tabora,Kaliua,KALIUA,ward,mixture
Tabora,Kaliua,KANINDO,ward,mixture
Tabora,Kaliua,KAPUYA,ward,mixture
Tabora,Kaliua,KASHISHI,ward,mixture
Tabora,Kaliua,KAZAROHO,ward,mixture
Tabora,Kaliua,MKINDO,ward,mixture
Tabora,Kaliua,MWONGOZO,ward,mixture
Tabora,Kaliua,SELELI,ward,mixture
Tabora,Kaliua,SILAMBO,ward,mixture
Tabora,Kaliua,UGUNGA,ward,mixture
Tabora,Kaliua,UKUMBISIGANGA,ward,mixture
Tabora,Kaliua,ULYANKULU,ward,mixture
Tabora,Kaliua,USHOKOLA,ward,mixture
